fcu_concept,method,geves_name,eppo_scientific_name,taxref_ref_full_name,taxon,rank
http://ontology.inrae.fr/frenchcropusage/Erables_sycomores,eppo,,Acer pseudoplatanus,"Acer pseudoplatanus L., 1753",http://taxref.mnhn.fr/lod/taxon/79783,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Estragons,eppo,,Artemisia dracunculus,"Artemisia dracunculus L., 1753",http://taxref.mnhn.fr/lod/taxon/83965,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fenouils,eppo,,Foeniculum vulgare,"Foeniculum vulgare Mill., 1768",http://taxref.mnhn.fr/lod/taxon/98756,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fenugrecs,eppo,,Trigonella foenum-graecum,"Trigonella foenum-graecum L., 1753",http://taxref.mnhn.fr/lod/taxon/127561,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fenugrecs,eppo,,Trigonella foenum-graecum,"Trigonella foenum-graecum L., 1753",http://taxref.mnhn.fr/lod/taxon/127561,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fenugrecs_engrais_verts,eppo,,Trigonella foenum-graecum,"Trigonella foenum-graecum L., 1753",http://taxref.mnhn.fr/lod/taxon/127561,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fetuques,eppo,,Lolium pratense,"Schedonorus pratensis (Huds.) P.Beauv., 1812",http://taxref.mnhn.fr/lod/taxon/121479,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Fetuques,eppo,,Lolium pratense,"Lolium perenne L., 1753",http://taxref.mnhn.fr/lod/taxon/106499,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Feveroles,eppo,,Vicia faba subsp. minor,"Vicia faba var. minor Beck, 1892",http://taxref.mnhn.fr/lod/taxon/152447,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Feveroles,eppo,,Vicia faba subsp. minor,"Vicia faba var. minor Beck, 1892",http://taxref.mnhn.fr/lod/taxon/152447,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Feveroles_fourrageres,eppo,,Vicia faba subsp. minor,"Vicia faba var. minor Beck, 1892",http://taxref.mnhn.fr/lod/taxon/152447,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Feves,eppo,,Vicia faba,"Vicia faba L., 1753",http://taxref.mnhn.fr/lod/taxon/129171,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Feves_maraicheres,eppo,,Vicia faba,"Vicia faba L., 1753",http://taxref.mnhn.fr/lod/taxon/129171,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Figuiers,eppo,,Ficus carica,"Ficus carica L., 1753",http://taxref.mnhn.fr/lod/taxon/98653,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Framboisiers,eppo,,Rubus idaeus,"Rubus idaeus L., 1753",http://taxref.mnhn.fr/lod/taxon/119149,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gaillets,eppo,,Galium aparine,"Galium aparine L., 1753",http://taxref.mnhn.fr/lod/taxon/99373,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Genets_des_teinturiers,eppo,,Genista tinctoria,"Genista tinctoria L., 1753",http://taxref.mnhn.fr/lod/taxon/99828,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gentianes,eppo,,Gentiana lutea,"Gentiana lutea L., 1753",http://taxref.mnhn.fr/lod/taxon/99903,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gentianes,eppo,,Gentiana lutea,"Gentiana lutea L., 1753",http://taxref.mnhn.fr/lod/taxon/99903,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Geraniums,eppo,,Pelargonium x hortorum,Pelargonium x hortorum L.H.Bailey,http://taxref.mnhn.fr/lod/taxon/445701,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_fourrageres,eppo,,Lathyrus cicera,"Lathyrus cicera L., 1753",http://taxref.mnhn.fr/lod/taxon/105175,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_fourrageres,eppo,,Lathyrus sativus,"Lathyrus sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/105256,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_fourrageres,eppo,,Lathyrus cicera,"Lathyrus cicera L., 1753",http://taxref.mnhn.fr/lod/taxon/105175,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_odorantes,eppo,,Lathyrus odoratus,"Lathyrus odoratus L., 1753",http://taxref.mnhn.fr/lod/taxon/105237,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_odorantes,eppo,,Lathyrus odoratus,"Lathyrus odoratus L., 1753",http://taxref.mnhn.fr/lod/taxon/105237,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_potageres,eppo,,Lathyrus sativus,"Lathyrus sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/105256,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gesses_potageres,eppo,,Psophocarpus tetragonolobus,"Psophocarpus tetragonolobus (L.) DC., 1825",http://taxref.mnhn.fr/lod/taxon/447207,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ginkgos_biloba,eppo,,Ginkgo biloba,"Ginkgo biloba L., 1771",http://taxref.mnhn.fr/lod/taxon/100258,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gombos,eppo,,Abelmoschus esculentus,"Abelmoschus esculentus (L.) Moench, 1794",http://taxref.mnhn.fr/lod/taxon/447298,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Gombos,eppo,,Abelmoschus esculentus,"Abelmoschus esculentus (L.) Moench, 1794",http://taxref.mnhn.fr/lod/taxon/447298,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Goyaviers,eppo,,Psidium guajava,"Psidium guajava L., 1753",http://taxref.mnhn.fr/lod/taxon/447405,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Goyaviers_Chine,eppo,,Psidium longipes,Psidium longipes,http://taxref.mnhn.fr/lod/taxon/631072,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Grenadiers,eppo,,Punica granatum,"Punica granatum L., 1753",http://taxref.mnhn.fr/lod/taxon/447462,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Grenadilles,eppo,,Passiflora edulis,"Passiflora edulis Sims, 1818",http://taxref.mnhn.fr/lod/taxon/445877,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Grenadilles,eppo,,Passiflora edulis,"Passiflora edulis Sims, 1818",http://taxref.mnhn.fr/lod/taxon/445877,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Grenadilles,eppo,,Passiflora edulis f. flavicarpa,"Passiflora edulis f. flavicarpa O.Deg., 1946",http://taxref.mnhn.fr/lod/taxon/631005,http://taxref.mnhn.fr/lod/taxrank/Forma
http://ontology.inrae.fr/frenchcropusage/Haricots,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_Espagne,eppo,,Phaseolus coccineus,"Phaseolus coccineus L., 1753",http://taxref.mnhn.fr/lod/taxon/113062,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_Espagne,eppo,,Phaseolus coccineus,"Phaseolus coccineus L., 1753",http://taxref.mnhn.fr/lod/taxon/113062,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_Espagne,eppo,,Phaseolus coccineus,"Phaseolus coccineus L., 1753",http://taxref.mnhn.fr/lod/taxon/113062,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_demi_sec,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_sabres,eppo,,Canavalia ensiformis,"Canavalia ensiformis (L.) DC., 1825",http://taxref.mnhn.fr/lod/taxon/447161,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_verts,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Haricots_verts,eppo,,Phaseolus vulgaris,"Phaseolus vulgaris L., 1753",http://taxref.mnhn.fr/lod/taxon/113075,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Helichryse_Italie,eppo,,Xerochrysum bracteatum,"Helichrysum bracteatum (Vent.) Andrews, 1805",http://taxref.mnhn.fr/lod/taxon/101068,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hellebores_noirs,eppo,,Helleborus niger,"Helleborus niger L., 1753",http://taxref.mnhn.fr/lod/taxon/101196,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hellebores_noirs,eppo,,Euphorbia pulcherrima,"Euphorbia pulcherrima Willd. ex Klotzsch, 1834",http://taxref.mnhn.fr/lod/taxon/445632,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hetres,eppo,,Fagus sylvatica,"Fagus sylvatica L., 1753",http://taxref.mnhn.fr/lod/taxon/97947,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hetres,eppo,,Fagus sylvatica,"Fagus sylvatica L., 1753",http://taxref.mnhn.fr/lod/taxon/97947,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hibiscus,eppo,,Hibiscus trionum,"Hibiscus trionum L., 1753",http://taxref.mnhn.fr/lod/taxon/101546,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Hibiscus_ornemental,eppo,,Hibiscus rosa-sinensis,"Hibiscus rosa-sinensis L., 1753",http://taxref.mnhn.fr/lod/taxon/101541,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Houblons,eppo,,Humulus lupulus,"Humulus lupulus L., 1753",http://taxref.mnhn.fr/lod/taxon/103031,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Houblons,eppo,,Humulus lupulus,"Humulus lupulus L., 1753",http://taxref.mnhn.fr/lod/taxon/103031,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Houblons,eppo,,Humulus lupulus,"Humulus lupulus L., 1753",http://taxref.mnhn.fr/lod/taxon/103031,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Houblons,eppo,,Smilax anceps,"Smilax anceps Willd., 1806",http://taxref.mnhn.fr/lod/taxon/706815,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Houblons,eppo,,Humulus lupulus,"Humulus lupulus L., 1753",http://taxref.mnhn.fr/lod/taxon/103031,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Laitues,eppo,,Lactuca sativa,"Lactuca sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/104771,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Laitues_couper,eppo,,Lactuca sativa var. crispa,"Lactuca sativa var. crispa L., 1753",http://taxref.mnhn.fr/lod/taxon/148028,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Laitues_couper,eppo,,Lactuca sativa var. crispa,"Lactuca sativa var. crispa L., 1753",http://taxref.mnhn.fr/lod/taxon/148028,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Laitues_pommees,eppo,,Lactuca sativa var. capitata,"Lactuca sativa var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/448641,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Laitues_romaines,eppo,,Lactuca sativa var. longifolia,"Lactuca sativa var. longifolia Lam., 1792",http://taxref.mnhn.fr/lod/taxon/710403,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Lauriers_aromates,eppo,,Laurus nobilis,"Laurus nobilis L., 1753",http://taxref.mnhn.fr/lod/taxon/105295,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lauriers_ornementaux,eppo,,Viburnum tinus,"Viburnum tinus L., 1753",http://taxref.mnhn.fr/lod/taxon/129092,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lauriers_ornementaux,eppo,,Prunus laurocerasus,"Prunus laurocerasus L., 1753",http://taxref.mnhn.fr/lod/taxon/116089,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lavandins,eppo,,Lavandula x intermedia,"Lavandula x intermedia Emeric ex Loisel., 1828",http://taxref.mnhn.fr/lod/taxon/105330,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lentilles,eppo,,Lens culinaris,"Vicia lens (L.) Coss. & Germ., 1845",http://taxref.mnhn.fr/lod/taxon/129211,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lentilles,eppo,,Lens culinaris,"Vicia lens (L.) Coss. & Germ., 1845",http://taxref.mnhn.fr/lod/taxon/129211,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lentilles,eppo,,Lens culinaris,"Vicia lens (L.) Coss. & Germ., 1845",http://taxref.mnhn.fr/lod/taxon/129211,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lentilles_fourrageres,eppo,,Lens nigricans,"Vicia nigricans (M.Bieb.) Coss. & Germ., 1861",http://taxref.mnhn.fr/lod/taxon/129255,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Limettiers,eppo,,Citrus aurantiifolia,"Citrus x aurantiifolia (Christm.) Swingle, 1913",http://taxref.mnhn.fr/lod/taxon/966886,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Limettiers,eppo,,Citrus aurantiifolia,"Citrus x aurantiifolia (Christm.) Swingle, 1913",http://taxref.mnhn.fr/lod/taxon/966886,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Limettiers,eppo,,Citrus aurantiifolia,"Citrus x aurantiifolia (Christm.) Swingle, 1913",http://taxref.mnhn.fr/lod/taxon/966886,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Limettiers,eppo,,Citrus limetta,"Citrus x limon var. limetta (Risso) Ollitrault, Curk & Krueger, 2020",http://taxref.mnhn.fr/lod/taxon/971687,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Lins,eppo,,Linum usitatissimum,"Linum usitatissimum L., 1753",http://taxref.mnhn.fr/lod/taxon/106349,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lins,eppo,,Linum usitatissimum,"Linum usitatissimum L., 1753",http://taxref.mnhn.fr/lod/taxon/106349,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Litchis,eppo,,Litchi chinensis,"Litchi chinensis Sonn., 1782",http://taxref.mnhn.fr/lod/taxon/447593,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Litchis,eppo,,Litchi chinensis,"Litchi chinensis Sonn., 1782",http://taxref.mnhn.fr/lod/taxon/447593,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Liveches,eppo,,Levisticum officinale,"Levisticum officinale W.D.J.Koch, 1824",http://taxref.mnhn.fr/lod/taxon/105857,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Liveches,eppo,,Levisticum officinale,"Levisticum officinale W.D.J.Koch, 1824",http://taxref.mnhn.fr/lod/taxon/105857,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Liveches,eppo,,Levisticum officinale,"Levisticum officinale W.D.J.Koch, 1824",http://taxref.mnhn.fr/lod/taxon/105857,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Longaniers,eppo,,Dimocarpus longan,"Dimocarpus longan Lour., 1790",http://taxref.mnhn.fr/lod/taxon/447590,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Longaniers,eppo,,Dimocarpus longan,"Dimocarpus longan Lour., 1790",http://taxref.mnhn.fr/lod/taxon/447590,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Longaniers,eppo,,Dimocarpus longan,"Dimocarpus longan Lour., 1790",http://taxref.mnhn.fr/lod/taxon/447590,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lotiers,eppo,,Lotus corniculatus,"Lotus corniculatus L., 1753",http://taxref.mnhn.fr/lod/taxon/106653,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lotiers,eppo,,Lotus pedunculatus,"Lotus pedunculatus Cav., 1793",http://taxref.mnhn.fr/lod/taxon/106698,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins,eppo,,Lupinus micranthus,"Lupinus micranthus Guss., 1828",http://taxref.mnhn.fr/lod/taxon/106784,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_engrais_verts,eppo,,Lupinus albus,"Lupinus albus L., 1753",http://taxref.mnhn.fr/lod/taxon/106765,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_engrais_verts,eppo,,Lupinus angustifolius,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_engrais_verts,eppo,,Lupinus luteus,"Lupinus luteus L., 1753",http://taxref.mnhn.fr/lod/taxon/106780,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_fourragers,eppo,,Lupinus angustifolius,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_proteagineux,eppo,,Lupinus angustifolius,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_proteagineux,eppo,,Lupinus luteus,"Lupinus luteus L., 1753",http://taxref.mnhn.fr/lod/taxon/106780,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_proteagineux,eppo,,Lupinus angustifolius,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_proteagineux_blancs,eppo,,Lupinus albus,"Lupinus albus L., 1753",http://taxref.mnhn.fr/lod/taxon/106765,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupulines,eppo,,Medicago lupulina,"Medicago lupulina L., 1753",http://taxref.mnhn.fr/lod/taxon/107649,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupulines,eppo,,Medicago lupulina,"Medicago lupulina L., 1753",http://taxref.mnhn.fr/lod/taxon/107649,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupulines,eppo,,Medicago lupulina,"Medicago lupulina L., 1753",http://taxref.mnhn.fr/lod/taxon/107649,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupulines,eppo,,Trifolium dubium,"Trifolium dubium Sibth., 1794",http://taxref.mnhn.fr/lod/taxon/127294,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,eppo,,Medicago sativa,"Medicago sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/107711,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,eppo,,Medicago sativa,"Medicago sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/107711,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,eppo,,Medicago sativa,"Medicago sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/107711,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Suaeda maritima,"Suaeda maritima (L.) Dumort., 1827",http://taxref.mnhn.fr/lod/taxon/125259,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Capsella bursa-pastoris,"Capsella bursa-pastoris (L.) Medik., 1792",http://taxref.mnhn.fr/lod/taxon/87849,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Valerianella eriocarpa,"Valerianella eriocarpa Desv., 1809",http://taxref.mnhn.fr/lod/taxon/128470,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Valerianella eriocarpa,"Valerianella eriocarpa Desv., 1809",http://taxref.mnhn.fr/lod/taxon/128470,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Asarum europaeum,"Asarum europaeum L., 1753",http://taxref.mnhn.fr/lod/taxon/84230,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,eppo,,Campanula rapunculus,"Campanula rapunculus L., 1753",http://taxref.mnhn.fr/lod/taxon/87712,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mais,eppo,,Zea mays,"Zea mays L., 1753",http://taxref.mnhn.fr/lod/taxon/130621,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mandariniers,eppo,,Citrus reticulata,"Citrus reticulata Blanco, 1837",http://taxref.mnhn.fr/lod/taxon/91812,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mandariniers,eppo,,Citrus reticulata,"Citrus reticulata Blanco, 1837",http://taxref.mnhn.fr/lod/taxon/91812,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mangoustaniers,eppo,,Garcinia mangostana,"Garcinia mangostana L., 1753",http://taxref.mnhn.fr/lod/taxon/447083,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mangoustaniers,eppo,,Garcinia mangostana,"Garcinia mangostana L., 1753",http://taxref.mnhn.fr/lod/taxon/447083,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Manguiers,eppo,,Mangifera indica,"Mangifera indica L., 1753",http://taxref.mnhn.fr/lod/taxon/446894,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Manguiers,eppo,,Mangifera indica,"Mangifera indica L., 1753",http://taxref.mnhn.fr/lod/taxon/446894,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maniocs,eppo,,Manihot esculenta,"Manihot esculenta Crantz, 1766",http://taxref.mnhn.fr/lod/taxon/447153,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Marguerites,eppo,,Argyranthemum frutescens,"Argyranthemum frutescens (L.) Sch.Bip., 1844",http://taxref.mnhn.fr/lod/taxon/83719,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Marguerites,eppo,,Leucanthemum vulgare,"Leucanthemum vulgare Lam., 1779",http://taxref.mnhn.fr/lod/taxon/105817,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Marjolaines,eppo,,Origanum vulgare,"Origanum vulgare L., 1753",http://taxref.mnhn.fr/lod/taxon/111289,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mauves,eppo,,Malva sylvestris,"Malva sylvestris L., 1753",http://taxref.mnhn.fr/lod/taxon/107318,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mauves,eppo,,Abutilon hulseanum,"Abutilon hulseanum (Torr. & A.Gray) Torr. ex A.Gray, 1849",http://taxref.mnhn.fr/lod/taxon/628989,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mauves,eppo,,Malva sylvestris,"Malva sylvestris L., 1753",http://taxref.mnhn.fr/lod/taxon/107318,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mauves,eppo,,Malva sylvestris,"Malva sylvestris L., 1753",http://taxref.mnhn.fr/lod/taxon/107318,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melilots,eppo,,Melilotus officinalis,"Melilotus officinalis (L.) Lam., 1779",http://taxref.mnhn.fr/lod/taxon/107942,http://taxref.mnhn.fr/lod/taxrank/Species
