fcu_concept,method,geves_name,eppo_scientific_name,taxref_ref_full_name,taxon,rank
http://ontology.inrae.fr/frenchcropusage/Laitues_romaines,direct,,,"Lactuca sativa var. longifolia Lam., 1792",http://taxref.mnhn.fr/lod/taxon/710403,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Limettiers,direct,,,"Tilia x europaea L., 1753",http://taxref.mnhn.fr/lod/taxon/161014,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Limoniums,direct,,,"Limonium sinuatum (L.) Mill., 1768",http://taxref.mnhn.fr/lod/taxon/106104,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Litchis,direct,,,"Litchi chinensis Sonn., 1782",http://taxref.mnhn.fr/lod/taxon/447593,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lotiers,direct,,,"Lotus creticus L., 1753",http://taxref.mnhn.fr/lod/taxon/106656,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_engrais_verts,direct,,,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupins_fourragers,direct,,,"Lupinus angustifolius L., 1753",http://taxref.mnhn.fr/lod/taxon/106766,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Lupulines,direct,,,"Medicago lupulina var. lupulina L., 1753",http://taxref.mnhn.fr/lod/taxon/148552,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Lupulines,direct,,,"Medicago lupulina L., 1753",http://taxref.mnhn.fr/lod/taxon/107649,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,direct,,,"Medicago italica (Mill.) Fiori, 1921",http://taxref.mnhn.fr/lod/taxon/107635,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,direct,,,"Medicago sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/107711,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Luzernes,direct,,,"Medicago sativa subsp. sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/137673,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Maches,direct,,,"Valerianella coronata (L.) DC., 1805",http://taxref.mnhn.fr/lod/taxon/128462,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Maches,direct,,,"Phyteuma hemisphaericum L., 1753",http://taxref.mnhn.fr/lod/taxon/113381,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mandariniers,direct,,,"Citrus reticulata Blanco, 1837",http://taxref.mnhn.fr/lod/taxon/91812,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mangoustaniers,direct,,,"Garcinia mangostana L., 1753",http://taxref.mnhn.fr/lod/taxon/447083,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Manguiers,direct,,,"Mangifera indica L., 1753",http://taxref.mnhn.fr/lod/taxon/446894,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Manguiers,direct,,,"Mangifera indica L., 1753",http://taxref.mnhn.fr/lod/taxon/446894,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Marguerites,direct,,,"Siganus sutor (Valenciennes, 1835)",http://taxref.mnhn.fr/lod/taxon/425690,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Marguerites,direct,,,"Leucanthemum vulgare var. vulgare Lam., 1779",http://taxref.mnhn.fr/lod/taxon/148192,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Marguerites,direct,,,"Leucanthemum vulgare Lam., 1779",http://taxref.mnhn.fr/lod/taxon/105817,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Mauves,direct,,,"Malva x intermedia Boreau, 1849",http://taxref.mnhn.fr/lod/taxon/107337,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melilots_fourragers,direct,,,"Melilotus officinalis (L.) Lam., 1779",http://taxref.mnhn.fr/lod/taxon/107942,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melilots_fourragers,direct,,,"Melilotus albus Medik., 1787",http://taxref.mnhn.fr/lod/taxon/107886,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melilots_jaunes_engrais_verts,direct,,,"Melilotus officinalis (L.) Lam., 1779",http://taxref.mnhn.fr/lod/taxon/107942,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melilots_officinales,direct,,,"Melilotus officinalis (L.) Lam., 1779",http://taxref.mnhn.fr/lod/taxon/107942,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melons,direct,,,"Cucumis melo L., 1753",http://taxref.mnhn.fr/lod/taxon/93535,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Melons,direct,,,"Cucumis melo subsp. melo L., 1753",http://taxref.mnhn.fr/lod/taxon/133550,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Menthes,direct,,,"Mentha x villosa Huds., 1778",http://taxref.mnhn.fr/lod/taxon/108332,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Menthes,direct,,,"Satureja viminea L., 1759",http://taxref.mnhn.fr/lod/taxon/851842,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Menthes,direct,,,"Mentha x piperita L., 1753",http://taxref.mnhn.fr/lod/taxon/108295,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Millepertuis,direct,,,"Hypericum x reinosae A.Ramos, 1983",http://taxref.mnhn.fr/lod/taxon/103349,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Millepertuis,direct,,,"Hypericum mutilum L., 1753",http://taxref.mnhn.fr/lod/taxon/103302,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Millepertuis,direct,,,"Hypericum perforatum L., 1753",http://taxref.mnhn.fr/lod/taxon/103316,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Millets,direct,,,"Crenicichla alta Eigenmann, 1912",http://taxref.mnhn.fr/lod/taxon/825607,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Miscanthus_industriels,direct,,,"Miscanthus x giganteus J.M.Greef & Deuter ex Hodk. & Renvoize, 2001",http://taxref.mnhn.fr/lod/taxon/717315,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Muriers,direct,,,"Morus alba L., 1753",http://taxref.mnhn.fr/lod/taxon/108810,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Muriers,direct,,,"Morus nigra L., 1753",http://taxref.mnhn.fr/lod/taxon/108822,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Navets_potagers,direct,,,"Brassica rapa var. rapa L., 1753",http://taxref.mnhn.fr/lod/taxon/132217,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Nigers_engrais_verts,direct,,,"Guizotia abyssinica (L.f.) Cass., 1829",http://taxref.mnhn.fr/lod/taxon/100596,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Orangers,direct,,,"Citrus x aurantium var. sinensis L., 1753",http://taxref.mnhn.fr/lod/taxon/971672,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Orangers,direct,,,"Citrus x aurantium L., 1753",http://taxref.mnhn.fr/lod/taxon/966887,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Orges_deux_rangs,direct,,,"Hordeum vulgare subsp. distichon (L.) Körn., 1882",http://taxref.mnhn.fr/lod/taxon/718237,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Origans,direct,,,"Lippia micromera Schauer, 1847",http://taxref.mnhn.fr/lod/taxon/630043,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Origans,direct,,,"Origanum x applii (Domin) Boros, 1938",http://taxref.mnhn.fr/lod/taxon/111292,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Origans,direct,,,"Origanum vulgare L., 1753",http://taxref.mnhn.fr/lod/taxon/111289,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x ambigens Hausskn., 1885",http://taxref.mnhn.fr/lod/taxon/119615,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x digeneus Beck, 1904",http://taxref.mnhn.fr/lod/taxon/119629,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x heteranthos Borbás, 1878",http://taxref.mnhn.fr/lod/taxon/119638,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x callianthemus Danser, 1921",http://taxref.mnhn.fr/lod/taxon/119624,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x dimidiatus Hausskn., 1897",http://taxref.mnhn.fr/lod/taxon/119630,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex x dumulosus Hausskn., 1885",http://taxref.mnhn.fr/lod/taxon/119633,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex crispus var. crispus L., 1753",http://taxref.mnhn.fr/lod/taxon/140362,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Oseilles,direct,,,"Rumex crispus var. littoreus Hardy, 1849",http://taxref.mnhn.fr/lod/taxon/151019,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Pamplemoussiers,direct,,,"Citrus maxima (Burm.) Merr., 1917",http://taxref.mnhn.fr/lod/taxon/160289,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pamplemoussiers,direct,,,"Citrus x aurantium var. paradisi (Macfad.) Ollitrault, Curk & Krueger, 2020",http://taxref.mnhn.fr/lod/taxon/971723,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Papayers,direct,,,"Carica papaya L., 1753",http://taxref.mnhn.fr/lod/taxon/447069,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Patates_douces,direct,,,"Ipomoea batatas (L.) Lam., 1793",http://taxref.mnhn.fr/lod/taxon/445573,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Patissons,direct,,,"Cucurbita pepo L., 1753",http://taxref.mnhn.fr/lod/taxon/93555,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Patissons,direct,,,"Cucumis trigonus Roxb., 1832",http://taxref.mnhn.fr/lod/taxon/93540,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Paturins,direct,,,"Poa glauca Vahl, 1790",http://taxref.mnhn.fr/lod/taxon/114226,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Paturins,direct,,,"Poa x sanionis Asch. & Graebn., 1900",http://taxref.mnhn.fr/lod/taxon/114444,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Paturins,direct,,,"Poa x sclerocalamos Ambrosi, 1854",http://taxref.mnhn.fr/lod/taxon/114446,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pechers,direct,,,"Prunus persica (L.) Batsch, 1801",http://taxref.mnhn.fr/lod/taxon/116112,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pechers,direct,,,"Prunus persica (L.) Batsch, 1801",http://taxref.mnhn.fr/lod/taxon/116112,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola calcarata subsp. calcarata L., 1753",http://taxref.mnhn.fr/lod/taxon/142299,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola x semseyana Borbás, 1890",http://taxref.mnhn.fr/lod/taxon/129851,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola x villaquensis Benz, 1905",http://taxref.mnhn.fr/lod/taxon/129868,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola x najadum Wein, 1913",http://taxref.mnhn.fr/lod/taxon/129822,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola x olimpia Beggiato, 1865",http://taxref.mnhn.fr/lod/taxon/129828,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola canina nothosubsp. einseleana (F.W.Schultz ex Nyman) Erben, 2002",http://taxref.mnhn.fr/lod/taxon/718296,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola alba Besser, 1809",http://taxref.mnhn.fr/lod/taxon/129492,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola palustris L., 1753",http://taxref.mnhn.fr/lod/taxon/129639,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pensees,direct,,,"Viola odorata L., 1753",http://taxref.mnhn.fr/lod/taxon/129632,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Persils,direct,,,"Petroselinum crispum (Mill.) Fuss, 1866",http://taxref.mnhn.fr/lod/taxon/112821,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Persils,direct,,,"Petroselinum crispum subsp. crispum (Mill.) Fuss, 1866",http://taxref.mnhn.fr/lod/taxon/612611,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Phacelies,direct,,,"Phacelia tanacetifolia Benth., 1837",http://taxref.mnhn.fr/lod/taxon/112915,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Piments,direct,,,"Capsicum chinense Jacq., 1776",http://taxref.mnhn.fr/lod/taxon/629265,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum gelricum Soest, 1965",http://taxref.mnhn.fr/lod/taxon/125607,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum fulviforme Dahlst., 1923",http://taxref.mnhn.fr/lod/taxon/125601,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum pannulatum Dahlst., 1910",http://taxref.mnhn.fr/lod/taxon/125688,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum aeruginiceps G.E.Haglund ex Sahlin, 1974",http://taxref.mnhn.fr/lod/taxon/125485,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum albulense Soest, 1964",http://taxref.mnhn.fr/lod/taxon/125492,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum ampelophytum Sahlin, 1974",http://taxref.mnhn.fr/lod/taxon/125495,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum alacre Soest, 1975",http://taxref.mnhn.fr/lod/taxon/125490,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum adamiifolium Sahlin, 1975",http://taxref.mnhn.fr/lod/taxon/125480,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum balticiforme Dahlst., 1933",http://taxref.mnhn.fr/lod/taxon/125517,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum dilucidum Soest, 1976",http://taxref.mnhn.fr/lod/taxon/125571,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum ekmaniiforme Hagend., Soest & Zevenb., 1976",http://taxref.mnhn.fr/lod/taxon/125581,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum elaverinum Sahlin, 1984",http://taxref.mnhn.fr/lod/taxon/125582,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum fontanicola Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125598,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum eminens Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125583,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum eudontum Sahlin, 1976",http://taxref.mnhn.fr/lod/taxon/125587,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum euranum Soest, 1976",http://taxref.mnhn.fr/lod/taxon/125588,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum exsanguineum Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125590,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum ostenfeldii Raunk., 1903",http://taxref.mnhn.fr/lod/taxon/717633,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum clemens Matysiak, 2009",http://taxref.mnhn.fr/lod/taxon/717594,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum panalpinum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125687,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum fontanosquameum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125599,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum polyodon Dahlst., 1910",http://taxref.mnhn.fr/lod/taxon/125699,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum lacistophyllum (Dahlst.) Raunk., 1906",http://taxref.mnhn.fr/lod/taxon/125640,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum laetiforme Dahlst., 1909",http://taxref.mnhn.fr/lod/taxon/125642,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum mimulum Dahlst., 1907",http://taxref.mnhn.fr/lod/taxon/125663,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum subpraticola G.E.Haglund, 1934",http://taxref.mnhn.fr/lod/taxon/125768,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum oxyrhinum Sahlin, 1975",http://taxref.mnhn.fr/lod/taxon/125682,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum ciliare Soest, 1965",http://taxref.mnhn.fr/lod/taxon/125544,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum multilepis Kirschner & Štěpánek, 1989",http://taxref.mnhn.fr/lod/taxon/125667,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum nitidiorum Soest, 1966",http://taxref.mnhn.fr/lod/taxon/125673,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum paucidentatum Soest, 1969",http://taxref.mnhn.fr/lod/taxon/125690,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum perfissum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125692,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum piceatum Dahlst., 1910",http://taxref.mnhn.fr/lod/taxon/125694,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum glandiforme Sonck, 1983",http://taxref.mnhn.fr/lod/taxon/125610,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum glandonense Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125611,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum glauciniforme Dahlst., 1929",http://taxref.mnhn.fr/lod/taxon/125612,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum austrinum G.E.Haglund, 1946",http://taxref.mnhn.fr/lod/taxon/125512,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum graminicolor Soest, 1975",http://taxref.mnhn.fr/lod/taxon/125615,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum gymnanthum (Link) DC., 1838",http://taxref.mnhn.fr/lod/taxon/125619,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum infradentatum Sonck, 1983",http://taxref.mnhn.fr/lod/taxon/125635,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum circinatum G.E.Haglund & Soest, 1969",http://taxref.mnhn.fr/lod/taxon/717592,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum parnassicum Dahlst., 1926",http://taxref.mnhn.fr/lod/taxon/717637,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum linearisquameum Soest, 1966",http://taxref.mnhn.fr/lod/taxon/717615,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum tristiceps Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125781,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum proximum (Dahlst.) Dahlst., 1906",http://taxref.mnhn.fr/lod/taxon/125704,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum angustisquameum Dahlst. ex H.Lindb., 1907",http://taxref.mnhn.fr/lod/taxon/125500,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum argillicola Soest, 1977",http://taxref.mnhn.fr/lod/taxon/125505,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum roseopedatum Soest, 1966",http://taxref.mnhn.fr/lod/taxon/125735,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum callosum Soest, 1959",http://taxref.mnhn.fr/lod/taxon/125532,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum caloschistoides G.E.Haglund ex Sahlin, 1975",http://taxref.mnhn.fr/lod/taxon/125534,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum capricum Soest, 1966",http://taxref.mnhn.fr/lod/taxon/125536,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum congestolobum Soest, 1961",http://taxref.mnhn.fr/lod/taxon/125551,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum cyanolepidiforme Soest, 1964",http://taxref.mnhn.fr/lod/taxon/125561,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum caudatulum Dahlst., 1910",http://taxref.mnhn.fr/lod/taxon/125539,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum aurosuloides Soest, 1966",http://taxref.mnhn.fr/lod/taxon/125510,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum aurosulum H.Lindb., 1909",http://taxref.mnhn.fr/lod/taxon/125511,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Pissenlits,direct,,,"Taraxacum autumnaliforme Soest, 1966",http://taxref.mnhn.fr/lod/taxon/125515,http://taxref.mnhn.fr/lod/taxrank/Species
